text,century,city,year
покоушаю другой фрагмент той же бересты: на ꙗ ꙗко,XIV_2,novgorod,1350
… (пше)‐ нкѣ сѣмо : кадь · а толока · гоши[ти] (…) … (св)‐ [ѧ]т[окъ],XIV_2,novgorod,1350
+ ѿлькъшь къ дьмьѧнъкоу какъ ты за мъною творишь коун[о](у) … за въноухъцью ти :ѳ: коунъ показаль ти данило ем… възьми жь на нь въ трьть а ѧзъ ти с[ъ з]--[на]… внь дъвь гривнѣ а въноухъцѧ бьжѧл… ѧвлѧѧсѧ,XII_2,novgorod,1150
… (съ бр)атомо косноти{ти}ни : съди{ли}ла не сережере матие геще вълъдеславе лареене ме:ке сереге (г)ри[г]а {л} ѳедоре со братею бори‐ {си}се съ братомо{мо} сепоне оленьце ѳедере сънъмн съмене съ братъмъ,XIII_1,novgorod,1210
[м]ного сгрѣш{х}их[ъ](…) [ст]уфхѿѻцчшъ[ѣ](…) -[мо]на у насъ [ӏ]м[утъ] … --ру… …ѻм[у]…,XIV_2,novgorod,1370
…[у?] при[с]ли … ти есмь попоу о[т]…,XII_2,novgorod,1190
¦ ѧнока ¦ мацеха ¦ ѧкиме + ѳома ¦ стш жена ¦ м-[х]а ¦ мати мику[ла] ¦,XII_2,novgorod,1190
цто ходилъ пѣшь чл҃в… и соболинъ · ѡ[да]… кнѧжъ кост-н…,XIV_1,novgorod,1330
`--- любо · полтину … … кланѧець своему ѻс(подину) …,XIV_2,novgorod,1390
челобѣтьѥ ѿ волоса ги҃ну к ъфоносу и къ михалѣ · первоѥ · оубѣле сꙑна моѥго · а нꙑноцо вам ѥне · васѣлъке · и ѥска · а нꙑнь · ги҃‐ не · ꙩт томъ пецалтесь · а ѥще на мене похупаѥтсѧ,XIV_2,novgorod,1390
…-[ома] а н[е ѻ̈]купаѥ … худо буде а на то у … (дѣ)теи и своихъ хоромо …не у те[бе ѻ̈]…,XIV_2,novgorod,1390
поклонъ ѿ климентѣꙗ ӏ ѿ марьӏ къ п[ѧ]тк[у къ] оп[ар]ин[у] а… оборот … ӏване …,XIV_2,novgorod,1390
ѿ миханла поклоно к офоносу и к те{е}ретнию ѡсподине пост[о]ить в орюдии томъ за родника моѥго теретиѧ и за братана ѥго а цто буть имъ надоби а то им ꙑ дать,XIV_2,novgorod,1370
поклонъ ѿ тереньтеѧ к онътону и к моӏсию оуж[ь] к вамъ шлю третьюю грамоту а вꙑ ко мни не пришлете накладьного серебра ни рꙑбъ нꙑни не пришлете к недили накладъного серебра ни рꙑбъ ӏ слат[ь] ми по васъ [би]‐ Оборот: рици а на ме сѧ не жальте,XIV_2,novgorod,1370
поклоно ѿ смена к офоносу и ѿ мортки к осподину · моѥму цто половники · посажени · твоскии а нꙑни · постои за нихъ,XIV_2,novgorod,1370
кодратъ павле протасеӏ,XIV_2,novgorod,1370
иванко кузминъ далъ рбль у ѡртемьѧ взѧтъ рбль · шюстъ с федкомъ далъ рбль · сава съ притꙑкою далъ рбль июда далъ рубль самсонъ далъ · рбл[ь] микула далъ полътину · федърко бъшаровъ плтину далъ · ꙩсипъ мшилъво плтину далъ кукла далъ рубль · минка кулотинъ зарубою рубль дал[ъ] деньсеи · ѻлисѣи рубль дали Оборот: абвгде жѕзиӏ{и}к,XIV_2,novgorod,1350
поклоно ѿ лукерии ки макти коли[в]ка ѡстави ѧ рубили свои возми а потину пришли кланисѧ про потиноу сварити а це ремиѧ приди сама симо слю ти бижа любо сесру пришли {о}хои,XIV_2,novgorod,1350
…мъ мистакоу добриноу … …д[ьни]коу задѣ,XII_2,novgorod,1170
о + ѿ …,XII_2,novgorod,1170
се ѿ соуботъкѣ къ гюрѣ се еси прода(ле) дѣтѧ мое а нꙑнѣ веди с[ѣ]мо налѣз[ъ] не налѣзеши ли ни приведеши къ мънѣ а ѧзъ хоцоу къ кнѧзоу на тѧ,XII_2,novgorod,1170
…[и пѧти гривь]но [п]о[пѫ] --[к]--[а]… (…)шь а промъсли а ѧзъ ти шьль смольньскѫ : а ѫ ло‐ … (ко)[ж]ѫхѣ на городищи а ѫ лѫкѣ ѫ бирицьвичѧ възь‐ (ми …),XII_2,novgorod,1170
... ѥго гдѣ б[уд]... --не покощено : ѻди[н-]...,XIV_2,novgorod,1370
… [грив]но а самомуо творѧ[х]уо [в]о ньдьл[уо] … … (во)‐ [зидь в]о нь[дьл]уо ти + ко ньмуо едуо а уо бориса ти :ѕ҃:[с]ти тои гривьно нь лап[ь] в[озѧти] а из… …[ти о] нь[мо] а восол[и]та оборот: … (п)[рисл]а[в]о [ти из г]орода стоѧничь фома … [бьрьг]уо [а х]арѧ на молодогь сокриль поло чьтвьрть на дьсѧть куонь,XII_2,novgorod,1170
… (де)‐ жѧ у радошка пѧть деже рожи · жита дежѧ ꙩвса дежѧ пшеници зобница · у пѧнтелеѧ · пѧть деже рожи · ꙩвса полотретиӏ дежи жита ·в· дежи · ӏ зобница семени зобница· пшеници · зобница у ꙩфоноса рожи дежѧ ꙩвса · лонеского три дежи · у жихна · поло шестꙑ дежи рожи · ꙩвса пѧ·ть· горох[у] три зобници · пшеници · поло дежи Оборот: {у} у ꙩхна · полоутори · дижи · рожи · у зубка пѧте деже ꙩвса · жита пѧ зобниче,XIV_2,novgorod,1350
отъ рощенѣ къ ѧкимоу: крьнь кожоухъ гривьною : и цетꙑри ожьрелиѧ паволоцита въда иваноу нѣгодорожицоу а : коунѣ ти въ лодие боудѫть,XII_2,novgorod,1170
пли,XII_2,novgorod,1170
… все… сѧ кто пьри а съць[тъ о]… въ треть до мене : оу домаслав-ѧ : …,XII_2,novgorod,1150
[ѿ и]ванка и ѿ мирослав[ѣ] къ иванкоу и къ ---ѣ покланѧние створита добро : моѧ падцерица : на радѧтинѣ оулице а мълвита : посли вороже : цужу хълъстиноу : мнѣ нꙑнѣ : платити :и:҃ӏ: коунъ : а тъщѣ : роукѣ : а оно ти еси вꙑлгала оу иванка гривноу : а на то : любо си золотникъ : присли полѣпѣ : цемоу тобѣ тако дѣѧти не ослоушаи же сѧ : посли въ бързѣ,XII_2,novgorod,1190
… … (·)[з](·) на ·ӏ·[сть л]оу[к]ън(ъ) жицемъ на соукънѣхъ а жеребъка не продаите,XII_1,novgorod,1130
сьдославе присълале,XII_1,novgorod,1130
… …къновидоу продаже то ти в(ъ) … … не даи же скота никомоу[ж](е) … …же то ти въ въръвонѣ--…,XII_1,novgorod,1130
демен[тѣ]·‐ и ꙗково илеꙗ · захареꙗ туфтѣи балинꙑ,XIII_2,novgorod,1290
(…) на (…)‐ ть взѧлѣ с лазоремъ другъ полъ семѣ бѣлѣ оу боткова сꙑна :з: бѣлъ оув олекси полъ семѣ бѣлѣ оув обакши :ѕ: бѣлъ оу дороѳѣѧ гривна оу нездилѣ на дву :г:ӏ: … малый фрагмент …[г]омъ шест[ь] бѣлъ …,XIII_2,novgorod,1290
ѧ ц [м] ч ѳ,XII_1,novgorod,1130
… [н]а къ или не съли отро{ӏ}ка шъле … … лони товаръ[ц]а [възло]жити на [мѧ] … …,XII_1,novgorod,1130
… … [: и ѧ]з[ъ] крале бебрꙑ : про дан[ь] :и: грн҃ве : въ беб[ръ]хъ : а се крали :[к]: мѣ[х]ъ ѫ мило‐ ---- --мъ тать въ(…)(грв)[н҃оу] .:,XII_1,novgorod,1130
… (·)ѕ· семниць кон… …а на городищи ·г҃· бѣлк- … … (зѧ)темъ родиваномъ … …[о]ва оу кожевника оу … … (по)лтиною брата ево …,XIV_2,novgorod,1390
поклонъ ѿ е[в]ана к- … ду цто с литошни[м]- … [ть]---ни не мо[л]… (…),XIV_2,novgorod,1390
ꙩспод(ину)… (ти)‐ моѳи… …‐ ови а ин--------ни а … … (н)‐ адобь и тꙑ [ѿ]----ина … ка къ мни правити т… ни в землу не поиду а са(м)… а не хошь какъ тоби лу(бо) … иби попецаловалесе б… це по дви наца билки [к]… оборот: … … да шатришко пришли,XIV_2,novgorod,1390
при(казъ)… те п[о]… ину ѡ… у куд… коле… ю а ш… рова… ржи оу… оборот …ъ мѣ …а мѣр …авге …ь ип …,XIV_2,novgorod,1390
… …землю · и ѡв… …ньскѣи · бер… …оудную воду… …дити · а проу… …рить · поистин… …[аѥть · а] на то р… …,XIV_1,novgorod,1330
блгословльниѥ · и покл(онъ) … далъ · пожню · мни … ви (дит)[и] · коунꙑ · носѧ(ть) … … … (по)[ж]нѧ лежить · а коу(нꙑ во)з… …ни · пришли ми · … … мои · ·в҃· грв҃ни · и ꙗзъ · возмоу оу --[р]---вꙑхъ · дитьи … …ни · или не пришльши · ·в· грв҃нѣ [пен]ѧ · оуцинитсѧ · … … (вѣ)даѥши .:.,XIV_2,novgorod,1350
се посла и[ва](н)… …ру ѡсетрину ·[к҃·] [х](ре)[бтовъ безъ] · ѡдного с филипо‐ (мъ съ) … (и съ) …[тко]‐ мъ со ѡлисѣѥвꙑмъ,XIV_1,novgorod,1330
поклонъ ѿ юриѧ ѿ жидилова ко ѡлеѯсанду жидиколосакажи паганнананоланажаасовосаюжо [кака]сакакасасꙋсакун[н]анаканаака сахогасокосиа[к]оноасаанаасававо,XIV_1,novgorod,1330
… … [фили]пова двора да цто бꙑ еси господи(не) … лилесь ци поидеть рать за волокъ цто бꙑ вѣ{ѥ}стка бꙑла напс(ана бл‐) устисе ль намъ рати ци не блустись азъ тобѣ своему годину цело[м](ъ бью),XIV_2,novgorod,1370
(ѿ ст)епана къ … … [в]хо т[в](ое) … …(к)уно(ӏ с)ѣроӏ … …ушковꙑхъ дѣтеӏ оу]----[з]-[ѿ]реӏ - -- (на паре)[н]ину ꙩрешь,XIV_2,novgorod,1350
… ꙩльксеѧ къ бр(а)[т]… …,XIV_2,novgorod,1350
+ розметъ :~,XII_2,novgorod,1150
…‐ маєть а мꙑ г[н](е) перелогъ …,XV_1,novgorod,1405
… …‐ ли гнь ∙ татѧ ∙ над -арин[овꙑ]… …‐ скомъ ∙ ӏ пьрьмчали гн҃ь за робьжь до хоту[нѧ ӏ н]‐ ѣ гн҃ь ∙ ети ӏхъ да татѧ оу [н]и вꙑнѧли рькшь на поруку ано силою да [с]рокъ оучинили в суботу (с)тати ӏмо ӏ нѣ гн҃ь ∙ прискочи ко мнѣ [ӏ] … ю крьсть[цн](ую) …,XV_1,novgorod,1405
